day,MarketDemand(MW),OntarioDemand(MW),NuclearSupply(MW),GasSupply(MW),HydroSupply(MW),WindSupply(MW),SolarSupply(MW),BiofuelSupply(MW),TotalSupply(MW),HOEP($/MWh)
2016-10-10,365023,299308,250768.0,12068.0,76735.0,11046.0,1480.0,743.0,352840.0,7.6975
2016-10-11,398858,340672,249348.0,20034.0,86217.0,22028.0,1280.0,2381.0,381288.0,11.105
2016-10-12,402638,343120,250065.0,18667.0,76441.0,40649.0,1404.0,1620.0,388846.0,1.30333333333333
2016-10-13,400982,344553,246885.0,24134.0,81920.0,22673.0,1032.0,1075.0,377719.0,10.8254166666667
2016-10-14,406386,344491,247417.0,20200.0,91458.0,18037.0,1523.0,2694.0,381329.0,14.6979166666667
2016-10-15,389323,312160,230589.0,13805.0,81759.0,46687.0,1429.0,0.0,374269.0,5.85
2016-10-16,388585,319773,226377.0,23943.0,88467.0,31025.0,603.0,0.0,370415.0,12.2445833333333
2016-10-17,413555,354793,220546.0,30429.0,92222.0,40312.0,548.0,1259.0,385316.0,13.6033333333333
2016-10-18,419197,356316,220200.0,42442.0,79192.0,49819.0,608.0,2371.0,394632.0,11.0179166666667
2016-10-19,403246,343839,220308.0,53768.0,79895.0,6672.0,1305.0,1218.0,363166.0,23.7154166666667
2016-10-20,406884,351604,227018.0,44120.0,78681.0,18900.0,137.0,716.0,369572.0,22.0029166666667
2016-10-21,404933,343790,237651.0,21697.0,77904.0,41230.0,189.0,695.0,379366.0,4.22041666666667
2016-10-22,386913,318736,241350.0,13285.0,80173.0,35776.0,647.0,106.0,371337.0,6.0675
2016-10-23,372957,311772,245197.0,15074.0,79535.0,19728.0,1192.0,66.0,360792.0,31.8058333333333
2016-10-24,410266,346134,251993.0,18254.0,79842.0,39143.0,1031.0,892.0,391155.0,3.06875
2016-10-25,416804,355605,254922.0,29416.0,80808.0,19077.0,1108.0,1951.0,387282.0,9.28
2016-10-26,425926,363758,255177.0,38641.0,80579.0,21783.0,884.0,2127.0,399191.0,14.8175
2016-10-27,438621,380759,255810.0,40954.0,83564.0,25628.0,253.0,2434.0,408643.0,25.9095833333333
2016-10-28,430103,362878,256820.0,38330.0,82598.0,22392.0,885.0,2004.0,403029.0,16.6704166666667
2016-10-29,403473,328745,255170.0,15842.0,80403.0,37968.0,245.0,51.0,389679.0,5.95208333333333
2016-10-30,398667,329627,257654.0,23048.0,84415.0,15495.0,318.0,1054.0,381984.0,18.1445833333333
2016-10-31,416261,357247,257767.0,32273.0,83461.0,15064.0,1204.0,1895.0,391664.0,20.0108333333333
2016-11-01,408385,355398,255685.0,25524.0,72309.0,43149.0,810.0,784.0,398261.0,6.40875
2016-11-02,406288,356457,252748.0,54050.0,82163.0,4977.0,769.0,2413.0,397120.0,21.4170833333333
2016-11-03,407806,355925,254673.0,46138.0,83036.0,14863.0,461.0,813.0,399984.0,18.6429166666667
2016-11-04,400407,348446,255192.0,35005.0,80138.0,18847.0,1279.0,574.0,391035.0,15.4483333333333
2016-11-05,375926,321890,252943.0,22277.0,75481.0,18615.0,961.0,24.0,370301.0,8.43833333333333
2016-11-06,369572,315171,250186.0,26700.0,74976.0,12575.0,1170.0,24.0,365631.0,7.44625
2016-11-07,402427,347374,252328.0,40208.0,80816.0,19392.0,1520.0,611.0,394875.0,16.4441666666667
2016-11-08,407834,352023,255043.0,31615.0,79082.0,29160.0,727.0,915.0,396542.0,15.13
2016-11-09,409515,354967,255148.0,38269.0,78672.0,24491.0,731.0,549.0,397860.0,13.8208333333333
2016-11-10,415917,352433,256304.0,17988.0,74598.0,50930.0,873.0,627.0,401320.0,2.25833333333333
2016-11-11,416535,349861,255359.0,27105.0,81979.0,35406.0,1062.0,532.0,401443.0,11.4525
2016-11-12,396021,332166,245241.0,17338.0,84603.0,39759.0,1256.0,7.0,388204.0,5.87291666666667
2016-11-13,380365,314003,236185.0,16086.0,74199.0,45940.0,1255.0,17.0,373682.0,0.308333333333333
2016-11-14,404914,347894,236359.0,29428.0,86954.0,31617.0,1080.0,605.0,386043.0,14.87
2016-11-15,410586,358722,235523.0,43212.0,96930.0,10289.0,999.0,2293.0,389246.0,28.9670833333333
2016-11-16,412964,364408,236899.0,36003.0,96321.0,17101.0,605.0,2546.0,389475.0,23.8258333333333
2016-11-17,410542,359998,236621.0,22158.0,90326.0,37731.0,737.0,2514.0,390087.0,10.6041666666667
2016-11-18,405832,347602,236216.0,19693.0,78083.0,53713.0,1039.0,624.0,389368.0,0.604583333333333
2016-11-19,402967,335862,238123.0,17822.0,75850.0,62224.0,463.0,95.0,394577.0,2.49791666666667
2016-11-20,423158,353236,254171.0,19633.0,76746.0,63617.0,214.0,0.0,414381.0,5.9575
2016-11-21,448670,390970,257342.0,21334.0,83564.0,69559.0,395.0,508.0,432702.0,15.2120833333333
2016-11-22,440284,393663,257263.0,44310.0,93018.0,22063.0,817.0,1996.0,419467.0,40.9445833333333
2016-11-23,443135,398763,255847.0,51680.0,88299.0,23023.0,534.0,2253.0,421636.0,26.54375
2016-11-24,435401,395977,255537.0,48955.0,91141.0,17703.0,80.0,2240.0,415656.0,27.4591666666667
2016-11-25,425890,381568,255119.0,37691.0,93501.0,16743.0,153.0,546.0,403753.0,27.3775
2016-11-26,416545,353508,255351.0,29716.0,89930.0,20304.0,314.0,57.0,395672.0,19.5558333333333
2016-11-27,410822,346320,256342.0,24198.0,85577.0,22657.0,551.0,0.0,389325.0,19.4704166666667
2016-11-28,432144,372238,257065.0,18248.0,81277.0,53933.0,699.0,573.0,411795.0,7.87583333333333
2016-11-29,428532,368773,246647.0,29800.0,84722.0,48093.0,259.0,543.0,410064.0,14.2929166666667
2016-11-30,426211,372020,244632.0,31549.0,92012.0,32759.0,355.0,539.0,401846.0,19.5283333333333
2016-12-01,429396,369847,227659.0,21864.0,88398.0,65923.0,255.0,538.0,404637.0,8.8575
2016-12-02,436052,373154,227161.0,24290.0,93612.0,64325.0,181.0,7.0,409576.0,14.3016666666667
2016-12-03,422331,356267,227410.0,39247.0,102121.0,26312.0,241.0,15.0,395346.0,31.0525
2016-12-04,414689,354295,232213.0,30119.0,101639.0,17238.0,386.0,55.0,381650.0,28.2554166666667
2016-12-05,445309,386009,234675.0,40591.0,98058.0,37971.0,187.0,547.0,412029.0,26.64875
2016-12-06,440220,384907,236536.0,31522.0,92412.0,39776.0,410.0,665.0,401321.0,20.0945833333333
2016-12-07,436829,384770,236586.0,19923.0,86973.0,64107.0,266.0,557.0,408412.0,9.38625
2016-12-08,440802,393312,237216.0,18605.0,88127.0,69812.0,126.0,1108.0,414994.0,10.15125
2016-12-09,438676,398144,236949.0,43584.0,93236.0,36635.0,297.0,728.0,411429.0,23.3941666666667
2016-12-10,435350,384816,236729.0,30369.0,99451.0,38881.0,680.0,37.0,406147.0,24.37125
2016-12-11,433463,387667,231098.0,27384.0,109231.0,34008.0,116.0,1031.0,402868.0,46.7954166666667
2016-12-12,450834,406123,226175.0,42068.0,98944.0,53574.0,161.0,1486.0,422408.0,31.6604166666667
2016-12-13,455671,410058,222450.0,45035.0,99361.0,52108.0,139.0,2201.0,421294.0,27.585
2016-12-14,468986,419032,235573.0,30055.0,97259.0,73578.0,642.0,1836.0,438943.0,20.4783333333333
2016-12-15,491079,433511,243171.0,54402.0,101021.0,69443.0,863.0,1056.0,469956.0,32.9333333333333
2016-12-16,493315,431329,258384.0,79181.0,102720.0,35315.0,427.0,1216.0,477243.0,40.83375
2016-12-17,449862,402342,260161.0,64607.0,92328.0,17756.0,34.0,230.0,435116.0,38.6975
2016-12-18,448236,393445,259801.0,47624.0,94536.0,33039.0,372.0,12.0,435384.0,29.6004166666667
2016-12-19,494823,433705,259987.0,78538.0,102509.0,43669.0,516.0,1709.0,486928.0,38.7320833333333
2016-12-20,483780,419361,261564.0,22649.0,88882.0,84591.0,316.0,1447.0,459449.0,15.6220833333333
2016-12-21,464958,406834,275459.0,27439.0,91272.0,39592.0,429.0,2734.0,436925.0,17.6766666666667
2016-12-22,473373,399174,279549.0,26319.0,87905.0,49232.0,87.0,1610.0,444702.0,16.71875
2016-12-23,451773,379099,279648.0,14859.0,83801.0,47464.0,537.0,139.0,426448.0,7.11916666666667
2016-12-24,417634,350376,278931.0,7231.0,82682.0,31087.0,177.0,10.0,400118.0,14.4458333333333
2016-12-25,407147,329325,276615.0,6809.0,76962.0,31702.0,640.0,19.0,392747.0,4.6375
2016-12-26,422002,345459,278336.0,7235.0,69435.0,53857.0,105.0,0.0,408968.0,-0.398333333333333
2016-12-27,421754,349744,274690.0,8042.0,72518.0,45069.0,106.0,0.0,400425.0,0.627083333333333
2016-12-28,447063,370750,277565.0,13127.0,87409.0,35447.0,394.0,580.0,414522.0,10.7829166666667
2016-12-29,454193,370212,277821.0,15322.0,78468.0,58257.0,19.0,586.0,430473.0,3.40916666666667
2016-12-30,449065,368597,278425.0,15226.0,87265.0,44273.0,113.0,524.0,425826.0,4.48708333333333
2016-12-31,441991,356693,278343.0,8559.0,76795.0,65921.0,147.0,179.0,429944.0,3.38833333333333
2017-01-01,408826,334736,278488.0,5660.0,82156.0,28018.0,778.0,29.0,395129.0,5.38833333333333
2017-01-02,428225,354759,278199.0,7418.0,88439.0,25860.0,568.0,25.0,400509.0,14.68
2017-01-03,447343,388840,278362.0,15329.0,100371.0,15468.0,63.0,863.0,410456.0,22.9833333333333
2017-01-04,462022,392245,276971.0,12175.0,85063.0,68952.0,260.0,804.0,444225.0,9.95166666666667
2017-01-05,480292,417426,266317.0,21767.0,101009.0,60810.0,403.0,537.0,450843.0,21.5391666666667
2017-01-06,488309,418617,266692.0,40478.0,105294.0,31153.0,1072.0,2322.0,447011.0,29.3120833333333
2017-01-07,472120,404294,266877.0,24492.0,100329.0,42778.0,864.0,1260.0,436600.0,21.9629166666667
2017-01-08,466274,401739,266806.0,32839.0,97527.0,48544.0,540.0,25.0,446281.0,21.6066666666667
2017-01-09,479498,426317,266709.0,31494.0,101326.0,60913.0,239.0,725.0,461406.0,23.6379166666667
2017-01-10,470636,411651,266771.0,10749.0,96577.0,77441.0,97.0,578.0,452213.0,23.1458333333333
2017-01-11,454050,388473,266511.0,10472.0,91543.0,66911.0,601.0,568.0,436606.0,7.47416666666667
2017-01-12,444731,394461,267074.0,14379.0,101709.0,30383.0,129.0,502.0,414176.0,19.8708333333333
2017-01-13,452880,404289,267078.0,27413.0,106604.0,21331.0,937.0,484.0,423847.0,17.82375
2017-01-14,435954,395764,252663.0,21202.0,111833.0,12759.0,258.0,8.0,398723.0,27.0420833333333
2017-01-15,418456,373761,255269.0,18758.0,102544.0,13020.0,974.0,1.0,390566.0,22.3275
2017-01-16,442799,401271,259409.0,22541.0,109087.0,15266.0,691.0,2228.0,409222.0,37.5533333333333
2017-01-17,452180,403868,258905.0,16759.0,103855.0,37602.0,141.0,2272.0,419534.0,30.13625
2017-01-18,440831,395315,258664.0,16385.0,101800.0,28651.0,162.0,1156.0,406818.0,22.8141666666667
2017-01-19,441177,393499,264315.0,20927.0,107670.0,12579.0,182.0,1613.0,407286.0,32.8275
2017-01-20,451344,389320,275183.0,15517.0,107067.0,17484.0,171.0,2572.0,417994.0,26.90125
2017-01-21,423809,356729,277557.0,9532.0,99822.0,20315.0,358.0,18.0,407602.0,12.6325
2017-01-22,424810,349897,277568.0,8683.0,100610.0,25527.0,320.0,27.0,412735.0,9.7475
2017-01-23,452565,383653,277158.0,12231.0,106645.0,33899.0,239.0,577.0,430749.0,27.0529166666667
2017-01-24,452589,394105,277766.0,22480.0,111786.0,10189.0,148.0,2575.0,424944.0,25.2241666666667
2017-01-25,449723,390817,277772.0,17329.0,107396.0,20034.0,189.0,552.0,423272.0,20.0041666666667
2017-01-26,454224,385173,277923.0,11687.0,100870.0,51950.0,167.0,551.0,443148.0,3.68083333333333
2017-01-27,452544,385982,277931.0,12160.0,95598.0,57035.0,245.0,546.0,443515.0,1.91458333333333
2017-01-28,442202,370588,277246.0,6823.0,94203.0,53626.0,182.0,28.0,432108.0,5.17625
2017-01-29,441476,373577,276304.0,21960.0,105683.0,24805.0,252.0,38.0,429042.0,23.9566666666667
2017-01-30,462144,410684,274923.0,26075.0,116016.0,13153.0,766.0,2413.0,433346.0,30.985
2017-01-31,457662,416155,237770.0,36627.0,118268.0,28073.0,379.0,1989.0,423106.0,31.68875
2017-02-01,452394,403141,236812.0,24980.0,108464.0,48661.0,705.0,551.0,420173.0,29.4683333333333
2017-02-02,459535,404864,242695.0,18498.0,104498.0,62069.0,939.0,1032.0,429731.0,17.4770833333333
2017-02-03,459426,408416,249982.0,11789.0,108966.0,61073.0,836.0,567.0,433213.0,25.98875
2017-02-04,437127,385131,250926.0,7362.0,104305.0,56024.0,1027.0,13.0,419657.0,15.6825
2017-02-05,432128,375542,254658.0,7382.0,98926.0,57831.0,239.0,5.0,419041.0,21.45625
2017-02-06,444820,406175,255798.0,20503.0,115966.0,13609.0,580.0,2468.0,408924.0,25.5666666666667
2017-02-07,467943,411715,255967.0,18342.0,106790.0,52110.0,68.0,2790.0,436067.0,23.8675
2017-02-08,456036,401079,256095.0,28640.0,109095.0,35347.0,771.0,540.0,430488.0,18.1120833333333
2017-02-09,470376,411944,256010.0,25018.0,106272.0,49762.0,907.0,556.0,438525.0,20.1291666666667
2017-02-10,467393,412180,256313.0,15753.0,110085.0,56300.0,638.0,615.0,439704.0,25.7095833333333
2017-02-11,426219,377869,256274.0,23424.0,103420.0,15865.0,344.0,0.0,399327.0,28.54875
2017-02-12,423176,374514,256013.0,7979.0,99874.0,43926.0,82.0,29.0,407903.0,37.8695833333333
2017-02-13,449497,400216,238431.0,27803.0,103503.0,44885.0,170.0,587.0,415379.0,25.1583333333333
2017-02-14,444890,391470,235231.0,13599.0,102841.0,63355.0,637.0,559.0,416222.0,19.1675
2017-02-15,449568,394878,235869.0,17860.0,106308.0,60159.0,504.0,571.0,421271.0,22.8541666666667
2017-02-16,447916,403366,236134.0,27605.0,112527.0,30092.0,1184.0,2705.0,410247.0,30.3979166666667
2017-02-17,434707,390144,240574.0,15739.0,112016.0,25962.0,1356.0,1946.0,397593.0,19.9658333333333
2017-02-18,391554,329111,240802.0,5375.0,86629.0,50314.0,985.0,25.0,384130.0,0.1125
2017-02-19,374376,316548,240033.0,5559.0,98370.0,19125.0,1226.0,25.0,364338.0,9.8
2017-02-20,388515,333679,240727.0,5531.0,96632.0,26938.0,1616.0,24.0,371468.0,7.72
2017-02-21,426484,373333,239256.0,18213.0,109383.0,36430.0,541.0,92.0,403915.0,39.0854166666667
2017-02-22,410076,364091,238712.0,9887.0,104048.0,34222.0,754.0,1130.0,388753.0,17.0316666666667
2017-02-23,408798,352135,233322.0,12743.0,105052.0,39563.0,841.0,2004.0,393525.0,13.1108333333333
2017-02-24,401583,365866,218520.0,15099.0,110143.0,43420.0,589.0,725.0,388496.0,29.5245833333333
2017-02-25,402220,343538,219199.0,6143.0,100544.0,63788.0,413.0,13.0,390100.0,4.18666666666667
2017-02-26,404276,340988,232475.0,6778.0,98379.0,52606.0,1412.0,0.0,391650.0,3.8375
2017-02-27,418482,365212,221307.0,21254.0,114057.0,31980.0,1462.0,609.0,390669.0,17.5041666666667
2017-02-28,414713,370418,221399.0,10232.0,112030.0,50277.0,716.0,698.0,395352.0,14.6979166666667
2017-03-01,414720,365648,223768.0,9120.0,106006.0,53531.0,446.0,655.0,393526.0,7.25791666666667
2017-03-02,437141,386491,237721.0,17661.0,110717.0,39007.0,1389.0,1118.0,407613.0,16.98
2017-03-03,446371,396240,240868.0,19120.0,114128.0,37283.0,1346.0,857.0,413602.0,9.68125
2017-03-04,428838,378929,239245.0,20898.0,115161.0,16536.0,1788.0,412.0,394040.0,16.4579166666667
2017-03-05,435889,366478,229590.0,12992.0,105867.0,53307.0,2066.0,28.0,403850.0,5.78083333333333
2017-03-06,450335,384551,229838.0,13435.0,112428.0,64570.0,655.0,693.0,421619.0,14.0591666666667
2017-03-07,429956,369801,230075.0,9436.0,102275.0,63650.0,303.0,489.0,406228.0,4.44833333333333
2017-03-08,404350,355087,231700.0,11141.0,98902.0,45919.0,1734.0,828.0,390224.0,-0.5525
2017-03-09,419650,377439,234816.0,27953.0,109682.0,28153.0,1200.0,1162.0,402966.0,14.91
2017-03-10,454796,387784,233045.0,17686.0,109017.0,65365.0,1383.0,1642.0,428138.0,12.3541666666667
2017-03-11,447324,384550,229709.0,14821.0,112048.0,57687.0,1255.0,1054.0,416574.0,95.2745833333334
2017-03-12,423093,373402,231430.0,19858.0,111076.0,17373.0,1685.0,3253.0,384675.0,30.7316666666667
2017-03-13,461326,412340,238704.0,40385.0,117511.0,30255.0,827.0,3215.0,430897.0,33.7008333333333
2017-03-14,464496,412620,241335.0,16619.0,108817.0,69584.0,674.0,2171.0,439200.0,17.7766666666667
2017-03-15,460188,404482,241737.0,9239.0,103239.0,74172.0,1099.0,1267.0,430753.0,8.49541666666667
2017-03-16,436742,387025,239399.0,14350.0,107373.0,39680.0,2186.0,675.0,403663.0,35.6829166666667
2017-03-17,425759,373335,246722.0,14969.0,111961.0,16194.0,2279.0,1362.0,393487.0,22.9045833333333
2017-03-18,413272,360177,248712.0,8250.0,105964.0,12628.0,1092.0,37.0,376683.0,25.0304166666667
2017-03-19,396238,336481,248884.0,10181.0,102169.0,8908.0,1727.0,33.0,371902.0,10.155
2017-03-20,432567,375972,247954.0,21057.0,109037.0,17360.0,889.0,724.0,397021.0,35.54625
2017-03-21,419168,359117,237791.0,15899.0,99662.0,36104.0,1634.0,636.0,391726.0,14.9375
2017-03-22,438248,382556,237095.0,24373.0,100004.0,34562.0,2447.0,980.0,399461.0,22.8216666666667
2017-03-23,434287,380228,238418.0,27584.0,101587.0,21034.0,2317.0,2241.0,393181.0,50.5120833333333
2017-03-24,432700,372740,236358.0,9832.0,97730.0,48153.0,737.0,697.0,393507.0,44.1875
2017-03-25,405095,345765,225829.0,6157.0,91788.0,41149.0,862.0,31.0,365816.0,18.55
2017-03-26,398302,342164,225817.0,8501.0,91542.0,43521.0,963.0,56.0,370400.0,41.9020833333333
2017-03-27,413302,363986,225769.0,28226.0,95584.0,18304.0,726.0,3576.0,372185.0,28.015
2017-03-28,409789,358478,230410.0,11449.0,96436.0,27691.0,1044.0,2586.0,369616.0,21.88875
2017-03-29,397811,358352,236362.0,21302.0,97831.0,14565.0,1782.0,657.0,372499.0,29.665
2017-03-30,422748,364784,236441.0,12653.0,88479.0,61219.0,1016.0,670.0,400478.0,18.0545833333333
2017-03-31,415617,374029,237039.0,23384.0,98849.0,34483.0,483.0,678.0,394916.0,52.6720833333333
2017-04-01,391624,331284,237560.0,11098.0,94174.0,20565.0,1129.0,32.0,364558.0,14.745
2017-04-02,367284,310008,237558.0,7127.0,92579.0,13159.0,1986.0,29.0,352438.0,10.51375
2017-04-03,386914,343987,236291.0,6639.0,91903.0,36864.0,1084.0,76.0,372857.0,2.53583333333333
2017-04-04,407211,357469,236547.0,6768.0,97154.0,47718.0,457.0,689.0,389333.0,13.815
2017-04-05,395656,349308,237302.0,8101.0,100660.0,25408.0,1431.0,3791.0,376693.0,12.0516666666667
2017-04-06,414670,367316,237390.0,10685.0,104338.0,47630.0,372.0,703.0,401118.0,49.9033333333333
2017-04-07,397053,354870,237686.0,10056.0,100710.0,39567.0,1188.0,681.0,389888.0,21.3104166666667
2017-04-08,365827,315138,235353.0,6702.0,100465.0,14383.0,1699.0,1.0,358603.0,3.36875
2017-04-09,349446,294614,221557.0,5104.0,98078.0,17673.0,980.0,4.0,343396.0,-3.18791666666667
2017-04-10,383018,327071,232789.0,5584.0,98965.0,30840.0,1524.0,688.0,370390.0,1.83458333333333
2017-04-11,385179,333929,234567.0,10962.0,110338.0,18081.0,938.0,659.0,375545.0,12.4854166666667
2017-04-12,394185,348375,234061.0,8240.0,122235.0,16272.0,1061.0,794.0,382663.0,95.9720833333333
2017-04-13,381749,338111,235225.0,6920.0,115135.0,6957.0,1551.0,3390.0,369178.0,5.53208333333333
2017-04-14,347151,287957,220128.0,5009.0,104645.0,10483.0,1529.0,0.0,341794.0,-3.08166666666667
2017-04-15,348563,296341,216400.0,5710.0,105268.0,16327.0,820.0,7.0,344532.0,-3.42083333333333
2017-04-16,335736,284922,203333.0,5655.0,104917.0,17175.0,897.0,28.0,332005.0,-2.79458333333333
2017-04-17,370262,326999,213288.0,6654.0,119763.0,11151.0,1875.0,674.0,353405.0,24.4216666666667
2017-04-18,379988,333343,231199.0,6900.0,106846.0,18667.0,1820.0,669.0,366101.0,3.41541666666667
2017-04-19,385507,341462,231164.0,7148.0,109341.0,24393.0,526.0,655.0,373227.0,1.64166666666667
2017-04-20,397669,349064,231497.0,7142.0,107757.0,34860.0,688.0,656.0,382600.0,11.9595833333333
2017-04-21,388847,339743,234225.0,5928.0,108360.0,26403.0,899.0,649.0,376464.0,0.894583333333333
2017-04-22,363857,306599,229491.0,5525.0,107987.0,11884.0,1239.0,1462.0,357588.0,-0.534166666666667
2017-04-23,353361,297075,220272.0,4053.0,111035.0,8158.0,1961.0,1241.0,346720.0,2.89125
2017-04-24,378847,326332,232881.0,8166.0,107248.0,15088.0,2184.0,3358.0,368925.0,-1.17166666666667
2017-04-25,389584,340473,222687.0,5275.0,110966.0,31871.0,1482.0,582.0,372863.0,8.85625
2017-04-26,386983,335154,215787.0,7453.0,112416.0,32003.0,1998.0,554.0,370211.0,3.52708333333333
2017-04-27,384655,329220,215678.0,8061.0,110381.0,37277.0,2197.0,557.0,374151.0,1.25958333333333
2017-04-28,367174,318379,215735.0,5578.0,112066.0,25044.0,2207.0,541.0,361171.0,1.7425
2017-04-29,356073,295154,223023.0,5297.0,106609.0,14313.0,877.0,163.0,350282.0,-0.702083333333333
2017-04-30,367542,308919,214547.0,3987.0,107807.0,32358.0,1132.0,6.0,359837.0,0.111666666666667
2017-05-01,396905,344956,224481.0,6698.0,111009.0,34153.0,546.0,541.0,377428.0,27.425
2017-05-02,383516,334021,218786.0,5142.0,106314.0,32649.0,999.0,522.0,364412.0,-1.62291666666667
2017-05-03,375347,330955,219558.0,7192.0,115613.0,10861.0,2717.0,579.0,356520.0,3.705
2017-05-04,394833,345943,227610.0,5607.0,113257.0,24466.0,828.0,556.0,372324.0,7.55041666666667
2017-05-05,397918,346728,234411.0,5709.0,107001.0,30816.0,605.0,537.0,379079.0,-1.0475
2017-05-06,374154,317674,215216.0,6218.0,109427.0,29475.0,1048.0,1.0,361385.0,-0.717083333333334
2017-05-07,359695,304007,212845.0,6550.0,107010.0,19597.0,1374.0,0.0,347376.0,2.24916666666667
2017-05-08,376219,338942,211056.0,12345.0,114893.0,12989.0,1436.0,1165.0,353884.0,6.31125
2017-05-09,385015,345118,207405.0,20766.0,121941.0,3743.0,2032.0,2331.0,358218.0,17.0925
2017-05-10,384868,336559,221386.0,19192.0,108818.0,11904.0,1462.0,2540.0,365302.0,6.21875
2017-05-11,387477,334274,222804.0,20475.0,109722.0,13308.0,1792.0,2084.0,370185.0,5.25666666666667
2017-05-12,384034,328224,235009.0,6193.0,111431.0,7431.0,2038.0,1952.0,364054.0,2.70458333333333
2017-05-13,364688,304898,224647.0,5791.0,112329.0,6144.0,1575.0,950.0,351436.0,1.61791666666667
2017-05-14,360801,291778,216197.0,8836.0,106874.0,14241.0,851.0,1820.0,348819.0,-2.48541666666667
2017-05-15,376911,326091,227394.0,6266.0,113336.0,8092.0,2522.0,1542.0,359152.0,9.08
2017-05-16,382354,332384,227952.0,9113.0,109468.0,16652.0,1873.0,1184.0,366242.0,-0.413333333333334
2017-05-17,392480,346114,212691.0,10826.0,109755.0,35556.0,2214.0,1013.0,372055.0,0.0279166666666668
2017-05-18,412426,369850,228169.0,10907.0,106757.0,43293.0,2331.0,1573.0,393030.0,-1.09041666666667
2017-05-19,377775,325104,228848.0,8342.0,104461.0,14264.0,1487.0,3436.0,360838.0,-2.19458333333333
2017-05-20,349240,283705,210261.0,3460.0,99564.0,21424.0,2570.0,954.0,338233.0,-4.07958333333333
2017-05-21,354020,293810,217357.0,3447.0,100099.0,21555.0,695.0,30.0,343183.0,-2.51875
